first_name,last_name,emp_no,title,from_date,to_date,birth_date
Zhonghui,Ranon,59530,Senior Staff,1986-10-06,9999-01-01,1955-01-16
Yongdong,Schurmann,59685,Technique Leader,1989-08-13,9999-01-01,1955-08-07
Ziyad,Nitsch,59766,Senior Staff,1985-06-03,9999-01-01,1955-06-05
Volkmar,Raczkowsky,59783,Senior Staff,2002-07-02,9999-01-01,1955-03-16
Volkmar,Raczkowsky,59783,Staff,1997-07-02,2002-07-02,1955-03-16
Vishv,Heering,59790,Engineer,1986-10-30,1991-10-30,1955-09-20
Vishv,Heering,59790,Senior Engineer,1991-10-30,9999-01-01,1955-09-20
Guttorm,Linnainmaa,59891,Engineer,1985-02-27,1994-02-27,1955-05-30
Guttorm,Linnainmaa,59891,Senior Engineer,1994-02-27,9999-01-01,1955-05-30
Toong,Schueller,59899,Assistant Engineer,1997-01-26,2002-01-26,1955-05-06
Toong,Schueller,59899,Engineer,2002-01-26,9999-01-01,1955-05-06
Remco,Bauknecht,59911,Senior Staff,2000-01-06,9999-01-01,1955-06-26
Remco,Bauknecht,59911,Staff,1993-01-05,2000-01-06,1955-06-26
Breannda,Schauser,60013,Engineer,1989-01-01,1998-01-01,1955-12-20
Breannda,Schauser,60013,Senior Engineer,1998-01-01,9999-01-01,1955-12-20
Dekang,Luke,60072,Senior Staff,1991-09-29,9999-01-01,1955-01-22
Dekang,Luke,60072,Staff,1986-09-29,1991-09-29,1955-01-22
Kagan,Sichman,60124,Senior Staff,1987-01-07,9999-01-01,1955-05-19
Valeri,Shobatake,60133,Senior Staff,1998-02-26,9999-01-01,1955-03-29
Valeri,Shobatake,60133,Staff,1993-02-26,1998-02-26,1955-03-29
Dines,Clouatre,60146,Engineer,1999-10-03,9999-01-01,1955-04-24
Boaz,Herbst,60147,Technique Leader,1998-04-16,9999-01-01,1955-08-22
Hatsukazu,Sankaranarayanan,60175,Engineer,1989-10-30,1997-10-30,1955-08-15
Hatsukazu,Sankaranarayanan,60175,Senior Engineer,1997-10-30,9999-01-01,1955-08-15
Danae,Siochi,60255,Senior Staff,1992-02-04,9999-01-01,1955-10-24
Danae,Siochi,60255,Staff,1987-02-04,1992-02-04,1955-10-24
Valdiodio,Czap,60260,Senior Staff,1993-11-21,9999-01-01,1955-05-22
Valdiodio,Czap,60260,Staff,1985-11-21,1993-11-21,1955-05-22
Barun,Perng,60263,Engineer,1987-04-22,1992-04-21,1955-01-29
Barun,Perng,60263,Senior Engineer,1992-04-21,9999-01-01,1955-01-29
Parke,Diderrich,60363,Engineer,1987-09-09,1994-09-09,1955-12-13
Parke,Diderrich,60363,Senior Engineer,1994-09-09,9999-01-01,1955-12-13
Weiru,Basawa,60439,Engineer,1993-11-07,1998-11-07,1955-12-13
Weiru,Basawa,60439,Senior Engineer,1998-11-07,9999-01-01,1955-12-13
Sanjiv,Dredge,60463,Engineer,1990-03-25,1995-03-25,1955-07-26
Sanjiv,Dredge,60463,Senior Engineer,1995-03-25,9999-01-01,1955-07-26
Teiji,Steenbeek,60490,Technique Leader,1995-04-12,9999-01-01,1955-06-12
Divine,Nitsche,60510,Staff,1998-07-30,9999-01-01,1955-03-30
Caolyn,Irland,60551,Senior Engineer,1986-04-27,9999-01-01,1955-02-18
Makato,Alencar,60638,Engineer,1995-06-04,9999-01-01,1955-02-03
Wonhee,Bamford,60653,Technique Leader,1987-08-01,9999-01-01,1955-08-29
Masanao,Papadias,60695,Senior Staff,1994-04-30,9999-01-01,1955-12-22
Carrsten,Sadowsky,60717,Senior Staff,1986-10-23,9999-01-01,1955-03-04
Steve,Kalloufi,60751,Senior Engineer,1989-11-04,9999-01-01,1955-08-28
Taizo,Stamatiou,60764,Senior Engineer,1998-10-29,9999-01-01,1955-10-13
Gianluca,Munos,60767,Senior Staff,1994-10-29,9999-01-01,1955-05-15
Gianluca,Munos,60767,Staff,1988-10-29,1994-10-29,1955-05-15
Insup,Serra,60838,Engineer,1996-10-14,2001-10-14,1955-08-15
Insup,Serra,60838,Senior Engineer,2001-10-14,9999-01-01,1955-08-15
Shaowei,Blokdijk,60848,Engineer,1986-10-31,1992-10-30,1955-01-15
Shaowei,Blokdijk,60848,Senior Engineer,1992-10-30,9999-01-01,1955-01-15
Keung,Schneeberger,60852,Senior Staff,1986-07-25,9999-01-01,1955-10-09
Elgin,Foote,60858,Engineer,1999-08-15,9999-01-01,1955-04-10
Fuqing,Munch,60860,Senior Staff,1993-12-20,9999-01-01,1955-12-13
Fuqing,Munch,60860,Staff,1987-12-21,1993-12-20,1955-12-13
Mitchel,Matzel,60871,Senior Staff,1993-12-23,9999-01-01,1955-03-19
Mitchel,Matzel,60871,Staff,1988-12-23,1993-12-23,1955-03-19
Yuchang,Kalorkoti,60981,Senior Engineer,1986-07-01,9999-01-01,1955-04-16
Ung,Murthy,60991,Senior Staff,1989-01-29,9999-01-01,1955-05-02
Garnik,Schonegge,61006,Engineer,1986-05-09,1994-05-09,1955-02-26
Garnik,Schonegge,61006,Senior Engineer,1994-05-09,9999-01-01,1955-02-26
Suzette,Sifakis,61038,Engineer,1985-05-23,1991-05-23,1955-04-30
Suzette,Sifakis,61038,Senior Engineer,1991-05-23,9999-01-01,1955-04-30
Filipp,Tanemo,61071,Engineer,1987-11-03,1994-11-03,1955-12-29
Filipp,Tanemo,61071,Senior Engineer,1994-11-03,9999-01-01,1955-12-29
Kokou,Rettelbach,61093,Technique Leader,1985-05-03,9999-01-01,1955-03-21
Anyuan,Koshiba,61119,Senior Engineer,1987-03-07,9999-01-01,1955-03-29
Xiaoqiang,Peternell,61244,Staff,1999-07-28,9999-01-01,1955-05-03
Shao,Puoti,61259,Senior Staff,1991-05-31,9999-01-01,1955-09-14
Shao,Puoti,61259,Staff,1986-05-31,1991-05-31,1955-09-14
Ziya,Pocchiola,61261,Senior Staff,1988-03-11,9999-01-01,1955-11-09
Shuzo,Sethi,61264,Senior Staff,1993-10-24,9999-01-01,1955-09-04
Shuzo,Sethi,61264,Staff,1987-10-25,1993-10-24,1955-09-04
Mang,Menhardt,61295,Senior Staff,1991-09-05,9999-01-01,1955-07-14
Mang,Menhardt,61295,Staff,1986-09-05,1991-09-05,1955-07-14
Kwun,Kalloufi,61315,Senior Staff,1993-01-06,9999-01-01,1955-07-03
Kwun,Kalloufi,61315,Staff,1986-01-06,1993-01-06,1955-07-03
Dayanand,Mawatari,61322,Engineer,1987-08-07,1996-08-06,1955-03-13
Dayanand,Mawatari,61322,Senior Engineer,1996-08-06,9999-01-01,1955-03-13
Ayonca,Pietracaprina,61362,Engineer,1985-04-13,1991-04-13,1955-10-04
Ayonca,Pietracaprina,61362,Senior Engineer,1991-04-13,9999-01-01,1955-10-04
Shahar,Candan,61370,Senior Staff,1994-05-21,9999-01-01,1955-09-21
Shahar,Candan,61370,Staff,1986-05-21,1994-05-21,1955-09-21
Guttorm,Skrikant,61376,Engineer,1985-07-04,1993-07-04,1955-01-23
Guttorm,Skrikant,61376,Senior Engineer,1993-07-04,9999-01-01,1955-01-23
Geoff,Kaiserswerth,61444,Engineer,1991-01-19,1996-01-19,1955-01-02
Geoff,Kaiserswerth,61444,Senior Engineer,1996-01-19,9999-01-01,1955-01-02
Hyuncheol,Vanwelkenhuysen,61453,Engineer,1990-05-23,1998-05-23,1955-10-06
Hyuncheol,Vanwelkenhuysen,61453,Senior Engineer,1998-05-23,9999-01-01,1955-10-06
Sanjoy,Rodham,61460,Senior Staff,1995-09-21,9999-01-01,1955-06-02
Sanjoy,Rodham,61460,Staff,1987-09-21,1995-09-21,1955-06-02
Sumant,Huttel,61465,Senior Staff,2002-06-29,9999-01-01,1955-10-24
Sumant,Huttel,61465,Staff,1997-06-29,2002-06-29,1955-10-24
Maha,Heping,61511,Senior Staff,2001-05-22,9999-01-01,1955-04-19
Maha,Heping,61511,Staff,1996-05-22,2001-05-22,1955-04-19
Arto,Zuberek,61537,Senior Staff,1988-03-14,9999-01-01,1955-05-19
Chuanti,Demke,61589,Engineer,1986-10-31,1995-10-31,1955-08-30
Chuanti,Demke,61589,Senior Engineer,1995-10-31,9999-01-01,1955-08-30
Xiaoqiu,Luce,61623,Senior Engineer,1998-12-13,9999-01-01,1955-05-08
Shugo,Rajcani,61625,Engineer,1985-07-27,1993-07-27,1955-05-28
Shugo,Rajcani,61625,Senior Engineer,1993-07-27,9999-01-01,1955-05-28
Uma,Beausoleil,61627,Technique Leader,1996-07-29,9999-01-01,1955-11-30
Toney,Ladret,61644,Senior Staff,1997-03-11,9999-01-01,1955-05-05
Toney,Ladret,61644,Staff,1988-03-11,1997-03-11,1955-05-05
Vitaly,Linnainmaa,61650,Engineer,1988-08-30,1996-08-30,1955-07-23
Vitaly,Linnainmaa,61650,Senior Engineer,1996-08-30,9999-01-01,1955-07-23
Domenico,Hasenauer,61667,Senior Staff,1992-02-12,9999-01-01,1955-11-03
Domenico,Hasenauer,61667,Staff,1987-02-12,1992-02-12,1955-11-03
Xiping,Schwaller,61859,Senior Staff,1992-06-12,9999-01-01,1955-09-28
Xiping,Schwaller,61859,Staff,1987-06-13,1992-06-12,1955-09-28
Saniya,Steinauer,61879,Engineer,1986-12-23,1991-12-23,1955-03-04
Saniya,Steinauer,61879,Senior Engineer,1991-12-23,9999-01-01,1955-03-04
Gay,Bahk,61910,Engineer,1985-03-30,1990-03-30,1955-01-10
Gay,Bahk,61910,Senior Engineer,1990-03-30,9999-01-01,1955-01-10
Gennadi,Tasistro,61943,Engineer,1994-07-19,2000-07-18,1955-07-09
Gennadi,Tasistro,61943,Senior Engineer,2000-07-18,9999-01-01,1955-07-09
Yaghout,Vesna,61989,Senior Staff,1991-01-23,9999-01-01,1955-12-17
Yaghout,Vesna,61989,Staff,1986-01-23,1991-01-23,1955-12-17
Ute,Lunn,61998,Senior Staff,1993-01-24,9999-01-01,1955-09-25
Ute,Lunn,61998,Staff,1987-01-25,1993-01-24,1955-09-25
Sadun,Swan,62008,Senior Staff,1988-04-17,9999-01-01,1955-06-24
Tomoyuki,Stemann,62094,Engineer,1992-03-06,1997-03-06,1955-11-06
Tomoyuki,Stemann,62094,Senior Engineer,1997-03-06,9999-01-01,1955-11-06
Hongzue,Schmittgen,62129,Engineer,1988-10-07,1993-10-07,1955-06-22
Hongzue,Schmittgen,62129,Senior Engineer,1993-10-07,9999-01-01,1955-06-22
Akemi,Basawa,62155,Assistant Engineer,1998-11-02,9999-01-01,1955-05-30
Teunis,Denna,62174,Senior Staff,1995-12-12,9999-01-01,1955-08-27
Teunis,Denna,62174,Staff,1986-12-12,1995-12-12,1955-08-27
Vitaly,Brlek,62205,Senior Staff,1998-03-02,9999-01-01,1955-01-06
Vitaly,Brlek,62205,Staff,1990-03-02,1998-03-02,1955-01-06
Aiman,Georg,62236,Engineer,1991-11-07,2000-11-06,1955-04-07
Aiman,Georg,62236,Senior Engineer,2000-11-06,9999-01-01,1955-04-07
Juichirou,Fargier,62243,Engineer,1992-11-01,1999-11-02,1955-11-27
Juichirou,Fargier,62243,Senior Engineer,1999-11-02,9999-01-01,1955-11-27
Jeanne,Bratsberg,62294,Senior Staff,1997-04-11,9999-01-01,1955-05-06
Jeanne,Bratsberg,62294,Staff,1988-04-11,1997-04-11,1955-05-06
Quingbo,Yetto,62298,Senior Staff,1994-03-25,9999-01-01,1955-11-16
Quingbo,Yetto,62298,Staff,1989-03-25,1994-03-25,1955-11-16
Kristine,Kroha,62321,Senior Staff,1993-04-18,9999-01-01,1955-09-28
Kristine,Kroha,62321,Staff,1988-04-18,1993-04-18,1955-09-28
Xiaocheng,Erde,62350,Senior Staff,1988-02-16,9999-01-01,1955-06-11
Yuchang,Osgood,62351,Senior Staff,1996-12-21,9999-01-01,1955-05-29
Fay,Pfau,62381,Assistant Engineer,1988-06-06,1997-06-06,1955-12-13
Fay,Pfau,62381,Engineer,1997-06-06,9999-01-01,1955-12-13
Khatoun,Rodier,62383,Technique Leader,1990-08-11,9999-01-01,1955-08-04
IEEE,McFarlin,62433,Engineer,1999-10-04,9999-01-01,1955-02-26
Jixiang,Angelov,62449,Senior Staff,2001-03-01,9999-01-01,1955-11-07
Jixiang,Angelov,62449,Staff,1992-03-01,2001-03-01,1955-11-07
Francoise,Shobatake,62459,Engineer,1985-04-16,1992-04-16,1955-04-08
Francoise,Shobatake,62459,Senior Engineer,1992-04-16,9999-01-01,1955-04-08
Yifei,Sinitsyn,62497,Engineer,1987-04-25,1993-04-24,1955-12-19
Yifei,Sinitsyn,62497,Senior Engineer,1993-04-24,9999-01-01,1955-12-19
Limsoon,Baja,62591,Staff,1999-11-10,9999-01-01,1955-10-22
Piyawadee,Chiola,62632,Engineer,1998-01-21,9999-01-01,1955-06-20
Yechezkel,Vidal,62679,Engineer,1987-09-21,1994-09-21,1955-02-25
Yechezkel,Vidal,62679,Senior Engineer,1994-09-21,9999-01-01,1955-02-25
Limsoon,Silva,62714,Senior Engineer,1987-11-13,9999-01-01,1955-12-29
Shin,Veeraraghavan,62743,Engineer,1988-06-20,1994-06-20,1955-06-26
Shin,Veeraraghavan,62743,Senior Engineer,1994-06-20,9999-01-01,1955-06-26
Jeanna,Schlenzig,62774,Senior Staff,2000-04-20,9999-01-01,1955-11-07
Jeanna,Schlenzig,62774,Staff,1993-04-20,2000-04-20,1955-11-07
Gio,Alencar,62900,Senior Staff,1997-02-18,9999-01-01,1955-02-25
Gio,Alencar,62900,Staff,1990-02-18,1997-02-18,1955-02-25
Lillian,Schoegge,62926,Senior Engineer,1994-07-12,9999-01-01,1955-06-25
Fumiyo,Flanders,62930,Engineer,1985-04-18,1990-04-18,1955-06-27
Fumiyo,Flanders,62930,Senior Engineer,1990-04-18,9999-01-01,1955-06-27
Tomofumi,Magliocco,62958,Assistant Engineer,1997-08-02,9999-01-01,1955-02-04
Georgy,Speek,62970,Engineer,1987-06-16,1994-06-16,1955-11-22
Georgy,Speek,62970,Senior Engineer,1994-06-16,9999-01-01,1955-11-22
Yannik,Penz,62982,Senior Staff,1986-04-02,9999-01-01,1955-01-29
Moni,Picel,63017,Engineer,1989-07-28,1997-07-28,1955-11-02
Moni,Picel,63017,Senior Engineer,1997-07-28,9999-01-01,1955-11-02
Kamakshi,Yurov,63021,Engineer,1988-11-07,1997-11-07,1955-02-12
Kamakshi,Yurov,63021,Senior Engineer,1997-11-07,9999-01-01,1955-02-12
Bogdan,Siegrist,63072,Engineer,1987-10-22,1994-10-22,1955-01-21
Bogdan,Siegrist,63072,Senior Engineer,1994-10-22,9999-01-01,1955-01-21
Yurii,Crelier,63107,Senior Engineer,1986-01-18,9999-01-01,1955-02-06
Sanjai,Baak,63166,Senior Staff,1993-08-09,9999-01-01,1955-05-10
Sanjai,Baak,63166,Staff,1988-08-09,1993-08-09,1955-05-10
Feiyu,Zockler,63221,Senior Engineer,1988-05-30,9999-01-01,1955-02-24
Vidya,Reghbati,63232,Staff,1999-06-09,9999-01-01,1955-06-11
Zdislav,Waymire,63246,Engineer,1987-04-16,1996-04-15,1955-06-24
Zdislav,Waymire,63246,Senior Engineer,1996-04-15,9999-01-01,1955-06-24
Luerbio,Benzmuller,63269,Engineer,1985-02-26,1994-02-26,1955-10-27
Luerbio,Benzmuller,63269,Senior Engineer,1994-02-26,9999-01-01,1955-10-27
Sugwoo,Herber,63307,Senior Staff,1988-12-22,9999-01-01,1955-03-27
Pintsang,Leuchs,63324,Engineer,1988-11-12,1996-11-12,1955-01-10
Pintsang,Leuchs,63324,Senior Engineer,1996-11-12,9999-01-01,1955-01-10
Mart,Schaaf,63329,Senior Staff,1995-04-03,9999-01-01,1955-10-29
Changho,Fadgyas,63331,Assistant Engineer,1988-10-26,1995-10-27,1955-08-29
Changho,Fadgyas,63331,Engineer,1995-10-27,9999-01-01,1955-08-29
Tua,Denos,63356,Senior Staff,1995-01-07,9999-01-01,1955-02-21
Tua,Denos,63356,Staff,1987-01-07,1995-01-07,1955-02-21
Mahendra,Gulak,63422,Engineer,1986-09-12,1995-09-12,1955-04-26
Mahendra,Gulak,63422,Senior Engineer,1995-09-12,9999-01-01,1955-04-26
Takahito,Nooteboom,63427,Senior Staff,1995-09-04,9999-01-01,1955-08-04
Takahito,Nooteboom,63427,Staff,1987-09-04,1995-09-04,1955-08-04
Anneli,Griswold,63497,Senior Staff,1997-10-12,9999-01-01,1955-12-10
Toshimitsu,Steinauer,63516,Senior Staff,1992-02-16,9999-01-01,1955-11-03
Toshimitsu,Steinauer,63516,Staff,1987-02-16,1992-02-16,1955-11-03
Ult,Ginneken,63525,Engineer,1990-01-05,1995-01-05,1955-01-20
Ult,Ginneken,63525,Senior Engineer,1995-01-05,9999-01-01,1955-01-20
Toshimitsu,Bondorf,63568,Engineer,1987-06-20,1995-06-20,1955-02-23
Toshimitsu,Bondorf,63568,Senior Engineer,1995-06-20,9999-01-01,1955-02-23
Gudjon,Birsak,63600,Senior Staff,1993-07-08,9999-01-01,1955-12-12
Gudjon,Birsak,63600,Staff,1987-07-09,1993-07-08,1955-12-12
Martins,Lyonns,63609,Senior Staff,1994-11-27,9999-01-01,1955-02-18
Martins,Lyonns,63609,Staff,1989-11-27,1994-11-27,1955-02-18
Gudjon,Rosiles,63610,Engineer,1992-01-20,2000-01-20,1955-04-21
Gudjon,Rosiles,63610,Senior Engineer,2000-01-20,9999-01-01,1955-04-21
Berto,Foote,63612,Engineer,1988-07-09,1997-07-09,1955-12-19
Berto,Foote,63612,Senior Engineer,1997-07-09,9999-01-01,1955-12-19
Amalendu,Beidas,63679,Technique Leader,1987-06-01,9999-01-01,1955-10-18
Martien,Zultner,63693,Engineer,1986-12-29,1992-12-28,1955-09-01
Martien,Zultner,63693,Senior Engineer,1992-12-28,9999-01-01,1955-09-01
Naftaly,Segond,63707,Assistant Engineer,1991-02-16,2000-02-16,1955-04-07
Naftaly,Segond,63707,Engineer,2000-02-16,9999-01-01,1955-04-07
Haldon,Steenbeek,63728,Engineer,1991-07-16,1998-07-16,1955-08-17
Haldon,Steenbeek,63728,Senior Engineer,1998-07-16,9999-01-01,1955-08-17
Doohun,Lenart,63740,Staff,1999-11-08,9999-01-01,1955-03-15
Theirry,Ducloy,63898,Engineer,1991-06-07,2000-06-06,1955-08-23
Theirry,Ducloy,63898,Senior Engineer,2000-06-06,9999-01-01,1955-08-23
Jixiang,Gischer,63922,Senior Staff,1985-10-08,9999-01-01,1955-06-14
Stafford,Rosti,63997,Senior Engineer,1988-03-28,9999-01-01,1955-06-26
Shao,Toyoshima,64084,Engineer,1997-04-29,9999-01-01,1955-09-23
Uli,Gecseg,64090,Engineer,1985-09-17,1992-09-17,1955-04-29
Uli,Gecseg,64090,Senior Engineer,1992-09-17,9999-01-01,1955-04-29
Yinghua,Merro,64130,Assistant Engineer,1985-08-14,1993-08-14,1955-01-18
Yinghua,Merro,64130,Engineer,1993-08-14,2001-08-14,1955-01-18
Yinghua,Merro,64130,Senior Engineer,2001-08-14,9999-01-01,1955-01-18
Richard,Sevcikova,64147,Engineer,1997-11-23,9999-01-01,1955-08-16
Goncalo,Hoppenstand,64240,Senior Staff,1992-10-28,9999-01-01,1955-07-01
Goncalo,Hoppenstand,64240,Staff,1985-10-28,1992-10-28,1955-07-01
Toshimori,Lupu,64298,Senior Staff,1998-06-02,9999-01-01,1955-12-21
Toshimori,Lupu,64298,Staff,1989-06-02,1998-06-02,1955-12-21
Radhika,Farrar,64359,Senior Staff,1996-07-30,9999-01-01,1955-02-18
Radhika,Farrar,64359,Staff,1987-07-31,1996-07-30,1955-02-18
Babette,Brendel,64400,Senior Staff,1995-04-25,9999-01-01,1955-03-02
Babette,Brendel,64400,Staff,1987-04-25,1995-04-25,1955-03-02
Aran,Raney,64450,Engineer,1991-02-24,2000-02-24,1955-03-31
Aran,Raney,64450,Senior Engineer,2000-02-24,9999-01-01,1955-03-31
Jaana,Kandlur,64488,Engineer,1986-12-01,1991-12-01,1955-07-04
Jaana,Kandlur,64488,Senior Engineer,1991-12-01,9999-01-01,1955-07-04
Masoud,Uehara,64526,Staff,1994-05-15,9999-01-01,1955-06-17
Trygve,Gubsky,64599,Assistant Engineer,1988-02-10,1997-02-09,1955-02-02
Trygve,Gubsky,64599,Engineer,1997-02-09,9999-01-01,1955-02-02
Hitomi,Zirintsis,64616,Senior Staff,1993-09-08,9999-01-01,1955-09-17
Hitomi,Zirintsis,64616,Staff,1986-09-08,1993-09-08,1955-09-17
Bowen,Ermel,64692,Engineer,1985-08-12,1991-08-12,1955-11-12
Bowen,Ermel,64692,Senior Engineer,1991-08-12,9999-01-01,1955-11-12
Fumino,Rosay,64731,Engineer,1992-03-19,1999-03-20,1955-08-29
Fumino,Rosay,64731,Senior Engineer,1999-03-20,9999-01-01,1955-08-29
Willard,Ramsey,64783,Senior Staff,1997-06-03,9999-01-01,1955-07-19
Willard,Ramsey,64783,Staff,1988-06-03,1997-06-03,1955-07-19
Charlene,Boreale,64784,Senior Staff,1994-04-02,9999-01-01,1955-05-27
Charlene,Boreale,64784,Staff,1985-04-02,1994-04-02,1955-05-27
Khun,Jiang,64794,Senior Staff,1991-09-18,9999-01-01,1955-05-26
Khun,Jiang,64794,Staff,1985-09-18,1991-09-18,1955-05-26
Mototsugu,Dulli,64862,Engineer,1988-07-28,1995-07-29,1955-12-18
Mototsugu,Dulli,64862,Senior Engineer,1995-07-29,9999-01-01,1955-12-18
Jasminko,Kawashima,64969,Engineer,1994-06-09,2002-06-09,1955-09-07
Jasminko,Kawashima,64969,Senior Engineer,2002-06-09,9999-01-01,1955-09-07
Nirmal,Legleitner,64991,Senior Staff,1993-01-20,9999-01-01,1955-11-18
Nirmal,Legleitner,64991,Staff,1986-01-20,1993-01-20,1955-11-18
Geoffry,Narahara,65014,Technique Leader,1992-07-03,9999-01-01,1955-03-26
Masako,Haldar,65056,Engineer,1989-11-17,1996-11-17,1955-02-04
Masako,Haldar,65056,Senior Engineer,1996-11-17,9999-01-01,1955-02-04
Yinlin,Meszaros,65097,Senior Staff,1997-06-14,9999-01-01,1955-07-06
Yinlin,Meszaros,65097,Staff,1988-06-14,1997-06-14,1955-07-06
Ipke,Spataro,65199,Senior Staff,1985-03-02,9999-01-01,1955-03-10
Shrikanth,Felcyn,65248,Engineer,1986-02-08,1993-02-08,1955-05-20
Shrikanth,Felcyn,65248,Senior Engineer,1993-02-08,9999-01-01,1955-05-20
Arun,Aloia,65280,Engineer,1990-07-14,1995-07-14,1955-02-12
Arun,Aloia,65280,Senior Engineer,1995-07-14,9999-01-01,1955-02-12
Sanjay,Wielonsky,65290,Engineer,1999-01-03,9999-01-01,1955-09-20
Terresa,Assaf,65311,Senior Staff,1992-08-01,9999-01-01,1955-01-20
Terresa,Assaf,65311,Staff,1985-08-01,1992-08-01,1955-01-20
Bartek,Lindenbaum,65366,Engineer,1988-04-23,1996-04-23,1955-02-09
Bartek,Lindenbaum,65366,Senior Engineer,1996-04-23,9999-01-01,1955-02-09
Weiwu,Heyers,65367,Engineer,1991-09-14,1996-09-13,1955-03-30
Weiwu,Heyers,65367,Senior Engineer,1996-09-13,9999-01-01,1955-03-30
Amalendu,Lenart,65372,Engineer,1996-06-14,2001-06-14,1955-08-01
Amalendu,Lenart,65372,Senior Engineer,2001-06-14,9999-01-01,1955-08-01
Nathalie,Muchinsky,65387,Senior Engineer,1988-04-10,9999-01-01,1955-02-24
Poorav,Aseltine,65392,Senior Staff,1996-01-16,9999-01-01,1955-03-09
Poorav,Aseltine,65392,Staff,1987-01-16,1996-01-16,1955-03-09
Emdad,Streit,65431,Senior Engineer,1985-05-11,9999-01-01,1955-03-05
Menkae,Benzaken,65448,Staff,1995-11-06,9999-01-01,1955-10-25
Guozhong,Khalil,65506,Engineer,1988-01-07,1996-01-07,1955-03-30
Guozhong,Khalil,65506,Senior Engineer,1996-01-07,9999-01-01,1955-03-30
Valeska,Brodie,65510,Engineer,1985-08-09,1991-08-09,1955-01-04
Valeska,Brodie,65510,Senior Engineer,1991-08-09,9999-01-01,1955-01-04
Monique,Mawatari,65533,Senior Engineer,1986-03-05,9999-01-01,1955-03-25
Apostol,Riesenhuber,65591,Senior Staff,1990-03-01,9999-01-01,1955-04-22
Gen,Sethi,65599,Senior Staff,1996-02-09,9999-01-01,1955-03-20
Gen,Sethi,65599,Staff,1988-02-09,1996-02-09,1955-03-20
Kazuhira,Rosch,65619,Engineer,1986-07-08,1995-07-08,1955-10-26
Kazuhira,Rosch,65619,Senior Engineer,1995-07-08,9999-01-01,1955-10-26
Kristian,Nergos,65702,Engineer,1988-07-17,1994-07-17,1955-06-12
Kristian,Nergos,65702,Senior Engineer,1994-07-17,9999-01-01,1955-06-12
Troy,Munck,65706,Engineer,1993-01-03,2000-01-04,1955-12-15
Troy,Munck,65706,Senior Engineer,2000-01-04,9999-01-01,1955-12-15
Chenxi,Morrey,65760,Engineer,1987-10-04,1996-10-03,1955-03-28
Chenxi,Morrey,65760,Senior Engineer,1996-10-03,9999-01-01,1955-03-28
Sreekrishna,Magalhaes,65840,Senior Engineer,1991-12-10,9999-01-01,1955-07-02
Lubomir,Paludetto,65842,Engineer,1995-01-03,9999-01-01,1955-09-17
Guoxiang,Cools,65868,Senior Engineer,1990-09-11,9999-01-01,1955-07-17
Yagil,Vieth,65876,Senior Staff,2000-04-06,9999-01-01,1955-06-24
Yagil,Vieth,65876,Staff,1993-04-06,2000-04-06,1955-06-24
Anyuan,Ranta,65899,Engineer,1991-08-09,1996-08-08,1955-12-13
Anyuan,Ranta,65899,Senior Engineer,1996-08-08,9999-01-01,1955-12-13
Jessie,Macedo,65966,Senior Staff,1994-12-09,9999-01-01,1955-12-27
Jessie,Macedo,65966,Staff,1985-12-09,1994-12-09,1955-12-27
Fayez,Schicker,65974,Senior Staff,1995-01-17,9999-01-01,1955-08-22
Fayez,Schicker,65974,Staff,1986-01-17,1995-01-17,1955-08-22
JoAnna,Georgatos,66039,Staff,1998-08-20,9999-01-01,1955-02-01
Zita,Ranta,66062,Senior Staff,1993-05-25,9999-01-01,1955-07-09
Zita,Ranta,66062,Staff,1985-05-25,1993-05-25,1955-07-09
Nobuyoshi,Pusterhofer,66120,Senior Staff,1994-09-06,9999-01-01,1955-01-17
Nobuyoshi,Pusterhofer,66120,Staff,1988-09-06,1994-09-06,1955-01-17
Basil,Schneeberger,66126,Engineer,1985-11-01,1991-11-01,1955-05-22
Basil,Schneeberger,66126,Senior Engineer,1991-11-01,9999-01-01,1955-05-22
Aksel,Ohori,66170,Senior Engineer,1999-08-31,9999-01-01,1955-10-07
Yannik,Argence,66205,Senior Staff,1996-01-09,9999-01-01,1955-12-31
Yannik,Argence,66205,Staff,1988-01-09,1996-01-09,1955-12-31
Yakichi,Rattan,66223,Senior Staff,1997-10-03,9999-01-01,1955-09-24
Yakichi,Rattan,66223,Staff,1988-10-03,1997-10-03,1955-09-24
Taizo,Keohane,66289,Senior Staff,1994-11-14,9999-01-01,1955-10-30
Taizo,Keohane,66289,Staff,1986-11-14,1994-11-14,1955-10-30
Jaewon,Picco,66364,Engineer,1989-04-17,1995-04-17,1955-12-23
Jaewon,Picco,66364,Senior Engineer,1995-04-17,9999-01-01,1955-12-23
Gen,Thambidurai,66374,Senior Staff,1991-02-11,9999-01-01,1955-03-12
Gen,Thambidurai,66374,Staff,1985-02-11,1991-02-11,1955-03-12
Berhard,Antonisse,66376,Senior Staff,1994-09-13,9999-01-01,1955-07-20
Berhard,Antonisse,66376,Staff,1988-09-13,1994-09-13,1955-07-20
Xiaoheng,Antonisse,66460,Technique Leader,1985-03-21,9999-01-01,1955-02-28
Zine,Erdmenger,66467,Technique Leader,1987-10-27,9999-01-01,1955-02-01
Christfried,Borstler,66477,Engineer,1988-10-23,1994-10-23,1955-01-15
Christfried,Borstler,66477,Senior Engineer,1994-10-23,9999-01-01,1955-01-15
